Date,VALE3.SA,PETR4.SA,PETR3.SA,ITUB4.SA,BBDC4.SA,B3SA3.SA,ABEV3.SA,JBSS3.SA,WEGE3.SA,SUZB3.SA,ITSA4.SA,BBAS3.SA,BRAX11.SA,BOVA11.SA
2019-05-07,49.70000076293945,26.350000381469727,29.219999313354492,32.599998474121094,26.123214721679688,11.220000267028809,17.649999618530273,19.770000457763672,9.069999694824219,40.9900016784668,10.895237922668457,49.4900016784668,77.4000015258789,90.9800033569336
2019-05-08,49.0,27.3700008392334,30.219999313354492,32.970001220703125,26.664161682128906,11.449999809265137,17.920000076293945,20.15999984741211,9.305000305175781,41.279998779296875,10.99047565460205,50.59000015258789,78.44999694824219,92.11000061035156
2019-05-09,48.540000915527344,26.829999923706055,29.360000610351562,32.560001373291016,26.198347091674805,11.300000190734863,17.489999771118164,20.799999237060547,9.274999618530273,44.15999984741211,10.942856788635254,51.029998779296875,77.8499984741211,91.37000274658203
2019-05-10,49.459999084472656,26.68000030517578,29.350000381469727,32.40999984741211,25.965438842773438,11.100000381469727,17.299999237060547,20.030000686645508,9.21500015258789,40.310001373291016,10.90476131439209,50.15999984741211,77.4000015258789,90.80000305175781
2019-05-13,47.43000030517578,25.899999618530273,28.510000228881836,31.899999618530273,25.319307327270508,10.779999732971191,17.010000228881836,19.739999771118164,9.0,38.130001068115234,10.714284896850586,48.369998931884766,74.5999984741211,88.30999755859375
2019-05-14,47.59000015258789,26.0,28.520000457763672,31.75,25.244176864624023,10.866665840148926,16.940000534057617,21.389999389648438,9.005000114440918,37.45000076293945,10.733332633972168,47.900001525878906,75.58000183105469,88.76000213623047
2019-05-15,47.95000076293945,25.8799991607666,28.31999969482422,31.850000381469727,24.973703384399414,10.833333015441895,16.610000610351562,22.010000228881836,9.0,36.79999923706055,10.714284896850586,47.11000061035156,75.22000122070312,87.87000274658203
2019-05-16,46.400001525878906,25.270000457763672,27.780000686645508,31.440000534057617,24.68069076538086,10.633333206176758,16.639999389648438,22.690000534057617,9.0,35.81999969482422,10.552379608154297,45.63999938964844,74.05000305175781,86.55999755859375
2019-05-17,47.720001220703125,24.68000030517578,27.559999465942383,31.5,24.868518829345703,10.566665649414062,16.489999771118164,23.56999969482422,9.0649995803833,38.0,10.552379608154297,44.849998474121094,73.9000015258789,86.73999786376953
2019-05-20,46.75,25.520000457763672,28.06999969482422,32.31999969482422,25.544702529907227,10.903332710266113,16.489999771118164,24.010000228881836,9.239999771118164,37.27000045776367,10.895237922668457,46.56999969482422,75.55000305175781,88.83000183105469
2019-05-21,47.40999984741211,26.489999771118164,28.799999237060547,33.56999969482422,26.596542358398438,11.4399995803833,17.09000015258789,22.440000534057617,9.399999618530273,36.97999954223633,11.228570938110352,49.22999954223633,77.55000305175781,91.19000244140625
2019-05-22,47.459999084472656,26.290000915527344,28.770000457763672,33.599998474121094,26.123214721679688,11.326665878295898,17.209999084472656,22.649999618530273,9.385000228881836,37.349998474121094,11.161904335021973,48.81999969482422,77.5999984741211,90.95999908447266
2019-05-23,47.81999969482422,25.84000015258789,28.270000457763672,33.529998779296875,25.995492935180664,11.44666576385498,17.209999084472656,22.270000457763672,9.25,36.810001373291016,11.123808860778809,48.900001525878906,77.1500015258789,90.43000030517578
2019-05-24,48.310001373291016,26.09000015258789,28.329999923706055,33.029998779296875,25.74004554748535,11.399999618530273,17.059999465942383,23.219999313354492,9.095000267028809,34.09000015258789,11.0,49.619998931884766,76.94999694824219,90.25
2019-05-27,50.189998626708984,26.239999771118164,28.739999771118164,33.150001525878906,26.10818862915039,11.569999694824219,17.219999313354492,22.510000228881836,9.145000457763672,34.40999984741211,11.028571128845215,50.59000015258789,77.9000015258789,91.5
2019-05-28,50.25,26.799999237060547,29.1299991607666,34.08000183105469,26.829450607299805,11.91333293914795,17.309999465942383,22.600000381469727,9.425000190734863,34.47999954223633,11.304760932922363,51.25,79.0,92.8499984741211
2019-05-29,49.70000076293945,26.5,28.899999618530273,34.720001220703125,27.362884521484375,12.036665916442871,17.260000228881836,21.170000076293945,9.545000076293945,33.25,11.580951690673828,51.20000076293945,79.30000305175781,93.05999755859375
2019-05-30,50.0099983215332,26.149999618530273,28.850000381469727,35.08000183105469,27.86626434326172,12.233332633972168,17.43000030517578,22.270000457763672,9.529999732971191,33.29999923706055,11.742856979370117,51.95000076293945,80.0,93.95999908447266
2019-05-31,49.0,25.549999237060547,28.229999542236328,35.0,27.798646926879883,12.1899995803833,17.549999237060547,21.860000610351562,9.524999618530273,32.08000183105469,11.800000190734863,51.849998474121094,79.88999938964844,93.58999633789062
2019-06-03,48.83000183105469,25.989999771118164,28.850000381469727,35.08000183105469,27.70848846435547,12.166666030883789,17.420000076293945,21.219999313354492,9.569999694824219,31.25,11.828571319580078,52.09000015258789,79.80000305175781,93.4800033569336
2019-06-04,49.11000061035156,26.200000762939453,29.020000457763672,35.02000045776367,27.836212158203125,12.116665840148926,17.350000381469727,22.3700008392334,9.510000228881836,30.739999771118164,11.857142448425293,52.939998626708984,80.0999984741211,93.80000305175781
2019-06-05,48.38999938964844,25.860000610351562,28.610000610351562,34.34000015258789,27.407962799072266,11.973333358764648,17.40999984741211,22.06999969482422,9.444999694824219,30.450000762939453,11.571428298950195,51.47999954223633,79.02999877929688,92.63999938964844
2019-06-06,48.79999923706055,26.280000686645508,29.059999465942383,34.70000076293945,28.009014129638672,12.433333396911621,17.639999389648438,21.989999771118164,9.444999694824219,29.950000762939453,11.704760551452637,52.790000915527344,79.88999938964844,93.69000244140625
2019-06-07,48.65999984741211,26.760000228881836,29.850000381469727,35.06999969482422,28.01652717590332,12.363332748413086,17.610000610351562,21.649999618530273,9.600000381469727,30.360000610351562,11.80952262878418,52.36000061035156,80.44999694824219,94.22000122070312
2019-06-10,48.34000015258789,26.649999618530273,29.350000381469727,34.630001068115234,27.685949325561523,12.416666030883789,17.649999618530273,22.020000457763672,9.614999771118164,30.770000457763672,11.628570556640625,51.869998931884766,80.19999694824219,93.8499984741211
2019-06-11,51.43000030517578,27.15999984741211,29.950000762939453,34.79999923706055,27.81367301940918,12.673333168029785,17.719999313354492,21.799999237060547,9.6850004196167,30.850000381469727,11.65714168548584,52.900001525878906,81.30000305175781,95.41999816894531
2019-06-12,51.4900016784668,26.850000381469727,29.510000228881836,34.599998474121094,27.49060821533203,12.546666145324707,17.68000030517578,22.1299991607666,9.845000267028809,30.260000228881836,11.600000381469727,52.2599983215332,80.80000305175781,94.66000366210938
2019-06-13,51.849998474121094,27.18000030517578,29.90999984741211,33.97999954223633,27.190082550048828,12.586666107177734,17.850000381469727,21.549999237060547,10.0,31.93000030517578,11.447619438171387,51.43000030517578,81.19999694824219,95.13999938964844
2019-06-14,51.400001525878906,27.059999465942383,30.190000534057617,33.9900016784668,27.145002365112305,11.916666030883789,17.639999389648438,21.1299991607666,9.96500015258789,32.5,11.409523010253906,50.52000045776367,80.75,94.51000213623047
2019-06-17,50.20000076293945,27.110000610351562,30.149999618530273,33.95000076293945,27.07738494873047,11.833333015441895,17.799999237060547,20.8799991607666,10.149999618530273,32.900001525878906,11.399999618530273,50.470001220703125,80.3499984741211,94.25
2019-06-18,52.0,27.450000762939453,30.610000610351562,34.83000183105469,27.310293197631836,12.703332901000977,18.049999237060547,20.59000015258789,10.319999694824219,33.380001068115234,11.619047164916992,51.650001525878906,81.69999694824219,95.7699966430664
2019-06-19,52.29999923706055,27.520000457763672,30.84000015258789,35.380001068115234,27.64838409423828,12.463333129882812,18.200000762939453,21.25,10.585000038146973,33.0,11.790475845336914,52.5,82.4000015258789,96.62999725341797
2019-06-21,52.439998626708984,28.280000686645508,31.790000915527344,36.18000030517578,28.271974563598633,13.25,18.450000762939453,22.06999969482422,10.71500015258789,33.7599983215332,12.0,52.90999984741211,83.55999755859375,98.22000122070312
2019-06-24,52.400001525878906,28.25,31.65999984741211,36.099998474121094,28.49736976623535,13.233332633972168,18.299999237060547,21.790000915527344,10.789999961853027,34.52000045776367,12.047618865966797,53.040000915527344,83.75,98.30999755859375
2019-06-25,51.380001068115234,27.510000228881836,30.700000762939453,35.650001525878906,28.256948471069336,12.553333282470703,18.170000076293945,21.899999618530273,10.585000038146973,33.599998474121094,11.980952262878418,52.54999923706055,82.4000015258789,96.36000061035156
